image_path,season,pond
datasets/train_on_2025_all\images\frame_00116_jpg.rf.a98bec3a4f672c9b1f94cc8b5003d50c.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00116_jpg.rf.c24691d250cefd1a2ab281298ef36a6b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00116_jpg.rf.fe588a2b52b8ce9b437976e6cd2b3bea.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00117_jpg.rf.3ac0a78346d907b368b82e567cefcc41.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00117_jpg.rf.83ac2cd52fde18b6ec654b0265de316e.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00117_jpg.rf.a6908b88d56333a6782b73e6def61292.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00117_jpg.rf.b0c0d6a89c281ec2402d052329d19134.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00118_jpg.rf.02013eb21818389cabd7c810a760e637.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00118_jpg.rf.8e1b85964168f947b0cc4204d663c21c.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00118_jpg.rf.989f726a8f6af5078af9eff2ec7a928a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00119_jpg.rf.8639e4158518e728eca73c00f72f20c0.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00119_jpg.rf.f68c8e97c549c106f0f3a5122b713874.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00120_jpg.rf.350501838c95d7008037892e43b15603.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00120_jpg.rf.ada370c3ba24caf68f8224ff3b0d9ee0.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00121_jpg.rf.14bda0c790a6889c1a4320dbfcd85989.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00121_jpg.rf.2c814e4125a92d241826aa03aa481b62.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00121_jpg.rf.37a248aa5c93945ce985d27bf59705d8.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00122_jpg.rf.1beadd0d8e7d2e647f8b34c6c92b884b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00122_jpg.rf.21b03a486c55ca7c1b9c915b3e445927.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00122_jpg.rf.489a008afb54143c1bfd52e9e91f6c4f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00122_jpg.rf.91078bbea19b7e2cac43f7ba6235edc4.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00122_jpg.rf.a4ef101157f6eee558b2110f359a51ec.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00122_jpg.rf.b94ac813ea569b1f7d7a65124a43d101.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00123_jpg.rf.018be116b2897559b86db8a6a5e9f245.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00123_jpg.rf.310ea230ee743f5bd060bfd144afbcd1.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00123_jpg.rf.4f2ad28b325c4797c738e4d22ac32f15.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00124_jpg.rf.454c0fb90c305f5c2fac713c3ff04901.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00124_jpg.rf.49653cf9c03a53edfbcd68c08d3b3d53.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00124_jpg.rf.6345f0f18c79e46304b8fe8fa214e0ca.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00125_jpg.rf.39a5f1564f9804e59598bc4bdd2a2c05.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00125_jpg.rf.76a359491a93abfbe591b3e6ad556163.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00125_jpg.rf.884f5ab19987cf4aa4b6dbf011ef71cf.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00125_jpg.rf.e3189d23520dbe0d409eef61d5e72701.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00126_jpg.rf.360f98d2d40d6b79a6ab8fcb877b1da1.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00126_jpg.rf.bb555e393b4ae06edbcfaa9607ef0018.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00127_jpg.rf.588c8538f1cea2aea988bbcbf1b85935.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00127_jpg.rf.62c724376f94de5e33d23e7099313a3e.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00127_jpg.rf.92f7d8d165cec57ed341966c69a50431.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00127_jpg.rf.b0b41104fd63b4be6db846c1511dddc1.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00128_jpg.rf.0a3fe145e67cc2dfdef0a14a5673290e.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00128_jpg.rf.239f1bb0dfd721699ba816a7021dc78f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00128_jpg.rf.2fca2958d3e2e67776b74234d810cbd2.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00128_jpg.rf.882c90f03db90a2287221d9fb0523707.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00128_jpg.rf.de9e86bcdb7b526acf28678ee5f8d0e0.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00128_jpg.rf.e2d3703ea001b6f133ba292cc8b0e99d.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00129_jpg.rf.7aa167205db888afb3d7b2ef8f915503.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00129_jpg.rf.fa38c9fec8e018e3ac8a6fb43e9b6609.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00130_jpg.rf.45e80caefc366d32b849feae50a4b9ca.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00130_jpg.rf.7e1f78659c416a00eacd4d1af816b93b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00130_jpg.rf.c81e3414baf4c4649ca2eed8020055d6.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00130_jpg.rf.ec8fc695df5aa69c43e92708ae7c46d6.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00130_jpg.rf.ff104f60aebfddfecbfe5a5b4f2eb169.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00131_jpg.rf.19e736e59cb4939677702fa5d607f078.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00131_jpg.rf.59a8dac1587397447cd4b291090fd993.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00131_jpg.rf.5f59d9f65560e78330110343825223fa.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00131_jpg.rf.f34bb6adf1da6e63a5059e47239b1239.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00132_jpg.rf.6d924de75d91056c375d820223c33213.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00132_jpg.rf.82a79c10e15eb9f8fac5ca40e1f09a31.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00132_jpg.rf.d7d4523fab28c6bc3e5836b69603c2b4.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00133_jpg.rf.19ed3827c6985607461d99f03a395cb5.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00133_jpg.rf.23652e3487ffe53c6e00b3c0c3476a65.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00133_jpg.rf.680144c0658d4e46b038132227eec52b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00133_jpg.rf.8d9e8af99e0b2d5c29c9d7b86642beac.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00133_jpg.rf.eeda2725b39842a24a768c4fa33507be.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00134_jpg.rf.157d7edf7144abd39e62fa4c91012396.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00134_jpg.rf.b7814d77eb0e8b4c16aeb2c45614d523.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00134_jpg.rf.c4ba0d4d2985c40fcf7e4579b581489a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00135_jpg.rf.242295ab4acdf4d4db2cba6c30d01f48.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00135_jpg.rf.6c7f167fa13ebf875aa8ae86deb388ec.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00135_jpg.rf.e43132b67313829d52015e653a4484ea.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00135_jpg.rf.fa900804fa8e060326714f67eb3081b5.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00136_jpg.rf.1ee5a2652d565197d2578f587a16a3ec.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00136_jpg.rf.3fab128ad432e905956032c8a8e1db83.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00136_jpg.rf.8aace151a0a471330d6ef3caf29b9c8d.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00136_jpg.rf.f51366dc3d4cb95bf750cc9800245338.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00137_jpg.rf.ccbf7b0ddfb4a4a5ec4c0599de51b6b7.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00137_jpg.rf.da1561ff61e1185b2740b66e4cf28ed8.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00138_jpg.rf.1a5d07dca51b5a2b3695c2904ad9f592.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00138_jpg.rf.2b94f2c3eb36c00ab23061d193c22385.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00138_jpg.rf.2f9360b8e67ee9de50078490fcf103f6.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00138_jpg.rf.8877fafbd47ee87b89942861b456e17f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00138_jpg.rf.9bc9f694797110d57a14cc35d9402f19.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00138_jpg.rf.c64346564425b0dc6cc6a369598b97c3.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00138_jpg.rf.df1dc8b2093db768918f09d7b2682aea.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00139_jpg.rf.dd896c90a093cea381d7f1e282f9a3f6.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00140_jpg.rf.769ecf0fdf3e74241c810e18f6adcdef.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00140_jpg.rf.996902ab64d3c5e1ee12480c2ff78e0b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00141_jpg.rf.f579336ed55e0244a5c390e83058ccbb.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00142_jpg.rf.b648b7575300c6338b3583bebcbbef12.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00143_jpg.rf.77146ed7c19c7b4c57221469eb47f4c8.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00143_jpg.rf.bb8c1ab3dd97c075079159c0eef48a40.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00144_jpg.rf.cea011748f29100a6a2a92642a53018a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00144_jpg.rf.f421a82b9daaff7125de2a7e81ac69e6.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00145_jpg.rf.13fb51522c4f0fb364c11cd4519e9628.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00146_jpg.rf.c44f59bbbf476edb3ffcd6e16481eedb.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00147_jpg.rf.5b907ce3a8037501fcc47c0ec08f3da3.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00148_jpg.rf.f07c1d6e969fbc2600579f50c395ce27.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00149_jpg.rf.1e30d105d20bc6681cdfa30f6339d212.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00149_jpg.rf.6c09df71de538fc861260e64aa4695da.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00150_jpg.rf.85b3a55a554dd0dc7a7c63f530ca6fdf.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00151_jpg.rf.25127a208f319c87ca9eb1b0dc94d3ad.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00151_jpg.rf.83dcb493ba9317de5999e525e02c05eb.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00151_jpg.rf.e202f0ec9e9321ab05df1decc671e4ad.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00152_jpg.rf.14691596cbda4156410cbc179869a141.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00152_jpg.rf.49c9cfbcd16b7e26a5aefce5be305864.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00152_jpg.rf.977bb3e3f5fb9adc52e77783d42fad39.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00152_jpg.rf.a6c8be899adbb723e4a3e294053be3e8.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00153_jpg.rf.fd68b21639e66f16ca08cacce2c20f97.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00154_jpg.rf.6fbaef2ac7e27241841a021bd8d1447f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00156_jpg.rf.eb22bd8e5f342ca1c241ea75bd8ef2ee.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00157_jpg.rf.2e96298f48107a25f33a33ac468af477.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00157_jpg.rf.6f525477430d924be28d766e89d00525.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00157_jpg.rf.acf60c1dea9dad110cc49b0efaa36b94.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00158_jpg.rf.c78563df56b77b704dd0b8bad1203d83.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00158_jpg.rf.f23ff55ae70492be1bd94d5b86210670.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00158_jpg.rf.ff544a574f8d1ca870d04abc14763614.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00159_jpg.rf.1cb72d9ad0a612092d3c7e9afea1d0b1.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00159_jpg.rf.704f776c14a6817f08da682aaef37a44.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00160_jpg.rf.84e0fd1b2b3f31059a50f3e0ef97b8c6.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00160_jpg.rf.be5bc5cc114bdc274ab38367f96aac42.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00161_jpg.rf.39111dbb31dc1a29a478cd71017d39e4.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00161_jpg.rf.acc3bac0423e9f9d7d1a94b48847f560.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00161_jpg.rf.eea44f6894dd6990cc6c0fa912073104.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00162_jpg.rf.33a26dc8479feaeea860aad8ec145899.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00162_jpg.rf.5e964c9adac6cc97e13f781883df5dd7.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00162_jpg.rf.a0b8fc0b959c1be41342a34599accc46.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00163_jpg.rf.0ca92e1d4d6c4792c94fb3e3f9d6d972.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00163_jpg.rf.f29eecd8f615a2f72dad02b1a45cf101.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00164_jpg.rf.466e3dcede8dcda84863a87f555a7eb1.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00164_jpg.rf.5b580d277a1c780753385a5ea1d018b6.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00165_jpg.rf.cf16b951d7a5e23e7e50b793fdbb461b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00165_jpg.rf.eae5f9f25e25f61be92c2594dc9253e0.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00166_jpg.rf.10e1ce903a10ff6b9cc62522c2a1064f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00167_jpg.rf.759da5276b5c83708f24835339cf9e61.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00167_jpg.rf.c52cece6ef05b0ee00088383f8bd9a31.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00168_jpg.rf.90a8219f9314f6a0b33441bb3c9cccd2.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00169_jpg.rf.4a950cfc126a03674614278c8e30014f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00169_jpg.rf.a086e206f6108d9c5af39d6bbbadf907.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00170_jpg.rf.72ee3c36b338e5032760ed088e2ab16f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00171_jpg.rf.0fac07f665380dc9158bc369cc7f8125.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00171_jpg.rf.5c84447c875eff734dce130b78cec75a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00171_jpg.rf.7bdcaefd847a8e8f2795495b1d9508e0.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00172_jpg.rf.59839f61d1399f1a10f73d2a699ce70f.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00172_jpg.rf.5a317a4303fd346f3d0dd092749adacc.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00172_jpg.rf.806af180e08d9dd8d990d55fb982a63a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00173_jpg.rf.5de2ea4a74557b76612725897291b909.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00173_jpg.rf.ff6dfc302737530be6c07d0e292683e4.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00174_jpg.rf.07aa8adc840e8e8182cad71faa519db8.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00174_jpg.rf.585c404b3023535aadabc15bd85155d5.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00174_jpg.rf.79559def5011b4349a120c014641f0dc.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00175_jpg.rf.9095ec589aea6d6c5776f11f2f3ad010.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00175_jpg.rf.ee1b9d954ec2d5d8d22f1012ba881718.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00176_jpg.rf.4ba7661a9a11ef6f22e36c0cc23a3a1a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00176_jpg.rf.d168c951ef8524eff79ca36a31480391.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00177_jpg.rf.ed71c58969a1006fcfe9845e2e101f38.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00178_jpg.rf.c5f08b2e6e175a9354129b147032e398.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00178_jpg.rf.fe2afc73549f46796e8b584a9d95d48a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00179_jpg.rf.26dbccae967b77f3f598ec308e07a030.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00179_jpg.rf.78e7476ddf7188288ea95dd4087eb139.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00181_jpg.rf.ca7e288369a0bd2f3f72309aad708996.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00181_jpg.rf.dbbea8c773c75a496272c60e9e7a5c44.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00182_jpg.rf.8a45aec1004c436b78d061a349eb879d.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00182_jpg.rf.b8744c30a9b785a2e0fa3adef03441df.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00183_jpg.rf.7f40ed458186ee2aa51920a2e44547b0.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00183_jpg.rf.daa6e5a84ccbcad5d525a0d9eac0d492.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00183_jpg.rf.f74b7e3ae9bc5792d468906bb09a0e8c.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00184_jpg.rf.f64615418aec9e83746f397af1099e13.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00187_jpg.rf.60ee8c263992d6650b55ec5f837da513.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00187_jpg.rf.d7ef14f7deec82a454ed57d84fa26b91.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00189_jpg.rf.b844beed392116f44afce644597a023b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00189_jpg.rf.cc64ffdea48239c8c51dbc6dd6521b4c.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00194_jpg.rf.0cf908debb751707cca2d6b1a7a3b78d.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00194_jpg.rf.97c9e4b9bf269bcba1be06614b7c5a82.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00195_jpg.rf.2ed677f8430da08f4981aa97f59408d2.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00196_jpg.rf.1a4f9d6c0acc7ade63b282863f0b46df.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00196_jpg.rf.27928df31a68eaa9dbe21fef14c5544e.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00196_jpg.rf.b0a05a08e0a7874e4d1af17e11403b4a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00199_jpg.rf.5db3ad63af804a38fc7264af559f109b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00200_jpg.rf.acda13896b74c24b49b94e38fa24bf4d.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00204_jpg.rf.6e70f8ad724386117bdf0dc580e25215.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00205_jpg.rf.a32bd44aa7be3efb016da06e785681c7.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00205_jpg.rf.dd3a73842576600e3e446c4f87958904.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00208_jpg.rf.45444d57f6bd5923d9c934f50df136be.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00208_jpg.rf.c0156c6de23f416f7743206fd1c7c80d.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00208_jpg.rf.c7594e66d1f7e1d6360a90b5b788fa16.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00208_jpg.rf.ce685b33bf3e98da2c9317a2d10dff5a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00210_jpg.rf.bb206c1c559e0a4a8438cbc3f723d3bb.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00212_jpg.rf.1d1b2f52634e7452db6072bc283bc5cb.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00213_jpg.rf.1443a5d3549554051bdbd9e1492e1285.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00214_jpg.rf.0cd658c06ea8ae50e933930534e1c29a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00214_jpg.rf.2dd2944a9b2a39821986cf0153cbfe38.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00215_jpg.rf.56d766035a9e61acf4cfac56f6db346b.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00215_jpg.rf.de55fc16e17e17d7ca9e58f246610cca.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00216_jpg.rf.1f6a7dc2c19509b87c22e4cedaae6442.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00216_jpg.rf.94d0400d5834741dae3286f9d9763025.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00217_jpg.rf.855fd97351dbb677f49e90a048062634.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00218_jpg.rf.03c9bc09df7d6dabb8405d1bba24f43a.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00218_jpg.rf.66313a6512d3b3b9ac9a28852f9ec30c.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00219_jpg.rf.d9f81c13117c372d6a4fa3ad67e85021.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00219_jpg.rf.e896e5e5b3680c246aa91c3a9d6f7242.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00220_jpg.rf.840538fb65786ed5070fe22850f1380c.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00220_jpg.rf.c19d99cbbb21b2e2beea768d4a38f8b0.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00220_jpg.rf.c3b881a0a7ebd249c8b1c6cff6e16981.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00226_jpg.rf.7e99009c299e642848fdc908a0c226fb.jpg,2025,mixed
datasets/train_on_2025_all\images\frame_00231_jpg.rf.e23665b35c96dd5bbb695592bf8cc084.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0024_jpg.rf.cad3a1f7291e7b19185c3424a9b7a7a4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0027_jpg.rf.5f8718f44188ce4277a73e163cda91c3.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0027_jpg.rf.9be1a7062e9dc99c2865c770c24da79c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0031_jpg.rf.eabdd5989b451952b5a892e6e1e39e22.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0035_jpg.rf.8b7690fde7b76921c471e4a81bfcfcd6.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0036_jpg.rf.7304f9f7de96081f2d1b12ff1ddcf922.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0037_jpg.rf.c0ebdfe95dad9732fdb71d744b24d7a3.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0038_jpg.rf.ad6f49c423f99a13a20fe34f7699ec2c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0040_jpg.rf.ef89a1288a58225816ddf9138aede15e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0044_jpg.rf.f47f23f73b4661be5cebe78a1fd9b7af.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0061_jpg.rf.acb1d4ca69b7df99b7849bdbeb9eb42e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0070_jpg.rf.6351d87aaf52b0e77484587ce9af6e0c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0077_jpg.rf.fd3058efde48559efd580f058b8e7db7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010664_MP4-0096_jpg.rf.10fa759372185333fb15e69c666a4194.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0022_jpg.rf.723e604757d98356d2ebeed4cb48b674.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0023_jpg.rf.225f6777f4ce184f96f12aa2c17ca51f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0024_jpg.rf.2b2ea2848e3d1c6db7507d149117bc90.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0058_jpg.rf.0fb0ddc328651d27336a2cf05f423e2b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0058_jpg.rf.15a6bf79fba796428afa4b6a5beeb9a0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0091_jpg.rf.93a5f8704847156a04d344d5aaeceab9.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0100_jpg.rf.2f48e9422b2776132e8bce5a9b039b72.jpg,2025,mixed
